target_mode,knob,knob_value,f_mod_hz,rc,mh_mean_V,mh_pkpk_V,mh_std_V,error_std_codes,error_pkpk_codes,target_pkpk_codes,drift_V
peak_ratio,ctrl_dec,125,1000,0,0.7331706907276587,0.0008056640624999334,0.00022587998704608485,6.388385103361261,35.0,448.0,1.0718209402479097e-05
peak_ratio,ctrl_dec,125,5000,0,0.7331554739815849,0.0008056640624999334,0.0002414207411253063,9.53452105964084,32.0,448.0,-1.2023456336764657e-06
peak_ratio,ctrl_dec,125,500,0,0.7331718929635243,0.0008056640624999334,0.00022067003270177216,6.014245502804825,32.0,448.0,8.771497658744588e-06
peak_ratio,adc_dead_zone,3,50,0,0.7331758511912232,0.0008056640624999334,0.0002156880756770029,7.08657901901871,35.0,448.0,1.202075910043575e-05
peak_ratio,adc_dead_zone,1,25,0,0.7331662042469246,0.0008056640624999334,0.0002289041903185108,9.44297680984853,41.0,448.0,1.067326250773582e-05
peak_ratio,ctrl_dec,125,200,0,0.733172076326138,0.0008056640624999334,0.0002225904933662212,6.030941951449951,33.0,448.0,1.0630361012904892e-05
peak_ratio,adc_dead_zone,3,25,0,0.7331769470337433,0.0008056640624999334,0.00021653936886334606,6.911057787338777,35.0,448.0,9.361809857077662e-06
peak_ratio,step_size_track,56,25,0,0.7332393810542082,0.0028198242187499334,0.0009575349185385702,82.49547671556553,278.0,448.0,4.6276644051443364e-05
peak_ratio,adc_dead_zone,2,25,0,0.733168137049574,0.0008056640624999334,0.00022150825548889489,8.620351811726506,38.0,448.0,1.0680725570684743e-05
peak_ratio,ctrl_dec,125,100,0,0.7331717329614797,0.0008056640624999334,0.00022068809831729373,5.833711867412991,33.0,448.0,1.0701911037337182e-05
peak_ratio,ctrl_dec,500,500,0,0.7331540352957588,0.0008056640624999334,0.00023258704745839559,10.201950593801529,44.0,448.0,8.117374494144814e-05
peak_ratio,ctrl_dec,500,1000,0,0.7331511579241072,0.0008056640624999334,0.00023755312693155272,12.132999675366722,50.0,448.0,4.112638653740278e-05
peak_ratio,ctrl_dec,500,200,0,0.7331672219669119,0.0008056640624999334,0.0002255230668890932,9.24376508304631,38.0,448.0,7.825734109844767e-06
peak_ratio,ctrl_dec,500,2000,0,0.7331813703264509,0.0008056640624999334,0.00024061348396803292,18.98130625760245,58.0,428.0,1.1252721953166857e-05
peak_ratio,ctrl_dec,500,5000,0,0.7330993652343752,0.0004028320312500222,0.00014242263048802096,21.591291706403773,57.0,448.0,4.316112529554287e-06
peak_ratio,ctrl_dec,500,100,0,0.7331667434733219,0.0008056640624999334,0.000223439804084805,8.928728506032675,40.0,448.0,1.0141965719336315e-05
peak_ratio,ctrl_dec,1000,200,0,0.7331696099658029,0.0008056640624999334,0.000222796165606791,9.787509489358394,40.0,447.0,1.071361785081518e-06
